Phenotype	Set	Threshold	PRS.R2	Full.R2	Null.R2	Prevalence	Coefficient	Standard.Error	P	Num_SNP	pheno	prs	test	prs.test	MDD.R2	ratio
1553	-	Base	1	0.00151136	0.0042979	0.00278655	-	-5834.21	1431.12	4.6007e-05	91294	happiness.baseline	Soft-ImpOnly	3	Soft-ImpOnly:3	0.0131953	0.114537752078392
1554	-	Base	1	0.00110807	0.00285685	0.00174879	-	-4907.3	1404.68	0.000478553	91283	happiness.baseline	Soft-ImpOnly	4	Soft-ImpOnly:4	0.0185556	0.0597162042725646
1555	-	Base	1	0.00119157	0.00317936	0.00198779	-	-4935.9	1361.62	0.00029025	91208	happiness.baseline	Soft-ImpOnly	5	Soft-ImpOnly:5	0.0125915	0.0946328872652186
1556	-	Base	1	0.00308176	0.00439525	0.00131349	-	-8213.65	1399.81	4.54505e-09	91315	happiness.baseline	Soft-ImpOnly	6	Soft-ImpOnly:6	0.0147991	0.208239690251434
1557	-	Base	1	0.00299024	0.00531055	0.00232032	-	-8053.1	1394.35	7.87642e-09	91268	happiness.baseline	Soft-ImpOnly	7	Soft-ImpOnly:7	0.0120474	0.24820625197138
1558	-	Base	1	0.00398259	0.006201	0.00221841	-	-9525.79	1429.8	2.82314e-11	91211	happiness.baseline	Soft-ImpOnly	8	Soft-ImpOnly:8	0.0172944	0.230282056619484
1559	-	Base	1	0.00234219	0.00398753	0.00164533	-	-7013.6	1369.33	3.07469e-07	91243	happiness.baseline	Soft-ImpOnly	9	Soft-ImpOnly:9	0.0144259	0.162360060724114
1560	-	Base	1	0.00237707	0.00424783	0.00187076	-	-7276.77	1408.36	2.42188e-07	91177	happiness.baseline	Soft-ImpOnly	10	Soft-ImpOnly:10	0.0131877	0.180249019920077
1561	-	Base	1	0.00284	0.00529445	0.00245445	-	-8645.72	1536.19	1.86698e-08	91279	happiness.baseline	Soft-ImpAll	1	Soft-ImpAll:1	0.0189094	0.15018985266587
1562	-	Base	1	0.00179836	0.00453778	0.00273943	-	-7002.72	1568.61	8.113e-06	91307	happiness.baseline	Soft-ImpAll	2	Soft-ImpAll:2	0.0114536	0.157012642313334
1563	-	Base	1	0.00261297	0.00539952	0.00278655	-	-8544.72	1593.19	8.33862e-08	91294	happiness.baseline	Soft-ImpAll	3	Soft-ImpAll:3	0.0187658	0.139241066194886
1564	-	Base	1	0.00191344	0.00366223	0.00174879	-	-7207.82	1569.42	4.42484e-06	91283	happiness.baseline	Soft-ImpAll	4	Soft-ImpAll:4	0.0256769	0.0745198992090167
1565	-	Base	1	0.00163164	0.00361943	0.00198779	-	-6447.15	1519.53	2.22504e-05	91208	happiness.baseline	Soft-ImpAll	5	Soft-ImpAll:5	0.0159356	0.102389618213309
1566	-	Base	1	0.00328374	0.00459724	0.00131349	-	-9454.71	1560.82	1.42682e-09	91315	happiness.baseline	Soft-ImpAll	6	Soft-ImpAll:6	0.0210235	0.15619378314743
1567	-	Base	1	0.00408017	0.00640049	0.00232032	-	-10464.1	1550.19	1.54986e-11	91268	happiness.baseline	Soft-ImpAll	7	Soft-ImpAll:7	0.014561	0.280212210699815
1568	-	Base	1	0.00525461	0.00747303	0.00221841	-	-12150.6	1586.75	2.05229e-14	91211	happiness.baseline	Soft-ImpAll	8	Soft-ImpAll:8	0.0165858	0.316813780462806
1569	-	Base	1	0.00352132	0.00516665	0.00164533	-	-9583.19	1525.03	3.42389e-10	91243	happiness.baseline	Soft-ImpAll	9	Soft-ImpAll:9	0.0205236	0.17157418776433
1570	-	Base	1	0.00264977	0.00452053	0.00187076	-	-8520.78	1561.75	4.97598e-08	91177	happiness.baseline	Soft-ImpAll	10	Soft-ImpAll:10	0.0157192	0.168569011145605
1571	-	Base	1	0.000994407	0.00344886	0.00245445	-	1104.47	331.955	0.000880144	91279	happiness.baseline	LifetimeMDD	1	LifetimeMDD:1	0.00766083	0.12980408128101
1572	-	Base	1	0.000271551	0.00301098	0.00273943	-	588.613	339.565	0.0830464	91307	happiness.baseline	LifetimeMDD	2	LifetimeMDD:2	0.0043487	0.0624441787200773
1573	-	Base	1	0.000498741	0.00328529	0.00278655	-	798.652	341.207	0.0192673	91294	happiness.baseline	LifetimeMDD	3	LifetimeMDD:3	0.00733339	0.0680096108348254
1574	-	Base	1	0.000560551	0.00230934	0.00174879	-	844.014	339.766	0.0130025	91283	happiness.baseline	LifetimeMDD	4	LifetimeMDD:4	0.0078922	0.0710259496718279
1575	-	Base	1	0.000546363	0.00253415	0.00198779	-	787.165	320.786	0.0141486	83708	happiness.baseline	LifetimeMDD	5	LifetimeMDD:5	0.00776604	0.0703528439204537
1576	-	Base	1	0.00135519	0.00266868	0.00131349	-	1313.66	337.902	0.000101791	91315	happiness.baseline	LifetimeMDD	6	LifetimeMDD:6	0.00928203	0.146001467351431
1577	-	Base	1	0.000935616	0.00325593	0.00232032	-	1093.75	338.906	0.00125323	91268	happiness.baseline	LifetimeMDD	7	LifetimeMDD:7	0.00805612	0.116137296862509
1578	-	Base	1	0.00129859	0.003517	0.00221841	-	1304.31	343.311	0.000145937	91211	happiness.baseline	LifetimeMDD	8	LifetimeMDD:8	0.0064324	0.20188265655121
1579	-	Base	1	0.00100332	0.00264865	0.00164533	-	1109.86	331.298	0.000810695	91243	happiness.baseline	LifetimeMDD	9	LifetimeMDD:9	0.00983546	0.102010480445246
1580	-	Base	1	0.000760057	0.00263082	0.00187076	-	991.648	339.69	0.0035155	91177	happiness.baseline	LifetimeMDD	10	LifetimeMDD:10	0.00687512	0.110551815822851
1581	-	Base	1	0.000858031	0.00331248	0.00245445	-	2338.65	756.744	0.00200374	91279	happiness.baseline	GPpsy	1	GPpsy:1	0.0128612	0.0667146922526669
1582	-	Base	1	0.00123775	0.00397718	0.00273943	-	2787.11	752.741	0.000214424	91307	happiness.baseline	GPpsy	2	GPpsy:2	0.0080945	0.152912471431219
1583	-	Base	1	0.00129094	0.00407749	0.00278655	-	2884.65	765.712	0.000165899	91294	happiness.baseline	GPpsy	3	GPpsy:3	0.0115608	0.111665282679399
1584	-	Base	1	0.00136811	0.0031169	0.00174879	-	2941.92	757.759	0.000104038	91283	happiness.baseline	GPpsy	4	GPpsy:4	0.0219505	0.0623270540534384
1585	-	Base	1	0.0010182	0.00300599	0.00198779	-	2449.11	730.937	0.000808965	91208	happiness.baseline	GPpsy	5	GPpsy:5	0.0103024	0.0988313402702283
1586	-	Base	1	0.00148397	0.00279747	0.00131349	-	3039.73	747.141	4.76463e-05	91315	happiness.baseline	GPpsy	6	GPpsy:6	0.0160539	0.0924367287699562
1587	-	Base	1	0.00283269	0.00515301	0.00232032	-	4184.81	744.511	1.94558e-08	91268	happiness.baseline	GPpsy	7	GPpsy:7	0.00888044	0.318980816265861
1588	-	Base	1	0.004489	0.00670741	0.00221841	-	5434.02	768.058	1.58433e-12	91211	happiness.baseline	GPpsy	8	GPpsy:8	0.0156417	0.286989265872635
1589	-	Base	1	0.00234566	0.00399099	0.00164533	-	3714.18	724.617	3.01358e-07	91243	happiness.baseline	GPpsy	9	GPpsy:9	0.0192771	0.12168116573551
1590	-	Base	1	0.00116193	0.00303269	0.00187076	-	2774.11	768.414	0.000307328	91177	happiness.baseline	GPpsy	10	GPpsy:10	0.00727672	0.159677711936147
1591	-	Base	1	0.00248567	0.00494012	0.00245445	-	5319.4	1010.47	1.43343e-07	91279	happiness.baseline	MTAG.Envs	1	MTAG.Envs:1	0.015205	0.163477145675765
1592	-	Base	1	0.000610146	0.00334958	0.00273943	-	2688.32	1034.45	0.00936747	91307	happiness.baseline	MTAG.Envs	2	MTAG.Envs:2	0.012583	0.0484897083366447
1593	-	Base	1	0.00214715	0.00493369	0.00278655	-	4963.96	1021.26	1.18638e-06	91294	happiness.baseline	MTAG.Envs	3	MTAG.Envs:3	0.0177308	0.121097186816162
1594	-	Base	1	0.00187919	0.00362797	0.00174879	-	4571.19	1004.37	5.38892e-06	91283	happiness.baseline	MTAG.Envs	4	MTAG.Envs:4	0.0179436	0.104727590895918
1595	-	Base	1	0.00107149	0.00305928	0.00198779	-	3252.26	946.164	0.000589702	83708	happiness.baseline	MTAG.Envs	5	MTAG.Envs:5	0.0115326	0.0929096647763731
1596	-	Base	1	0.0022221	0.0035356	0.00131349	-	4932.08	990.302	6.44119e-07	88600	happiness.baseline	MTAG.Envs	6	MTAG.Envs:6	0.0137829	0.161221513614696
1597	-	Base	1	0.0026363	0.00495661	0.00232032	-	5470.01	1008.85	6.01695e-08	91268	happiness.baseline	MTAG.Envs	7	MTAG.Envs:7	0.0147567	0.178651053419803
1598	-	Base	1	0.00554354	0.00776195	0.00221841	-	8080.69	1027.24	3.98772e-15	91211	happiness.baseline	MTAG.Envs	8	MTAG.Envs:8	0.0170436	0.325256401229787
1599	-	Base	1	0.00347503	0.00512036	0.00164533	-	6373.39	1020.99	4.46659e-10	91243	happiness.baseline	MTAG.Envs	9	MTAG.Envs:9	0.0184703	0.188141502845108
1600	-	Base	1	0.00264547	0.00451623	0.00187076	-	5485.37	1006.22	5.1016e-08	91177	happiness.baseline	MTAG.Envs	10	MTAG.Envs:10	0.013524	0.195612984324164
1601	-	Base	1	0.00187884	0.00433329	0.00245445	-	3973.73	868.493	4.80388e-06	91279	happiness.baseline	MTAG.FamilyHistory	1	MTAG.FamilyHistory:1	0.0121645	0.15445271075671
1602	-	Base	1	0.000665245	0.00340467	0.00273943	-	2368.72	872.883	0.00666437	87384	happiness.baseline	MTAG.FamilyHistory	2	MTAG.FamilyHistory:2	0.00692624	0.0960470616091848
1603	-	Base	1	0.00117794	0.00396448	0.00278655	-	3170.12	880.978	0.000321577	91294	happiness.baseline	MTAG.FamilyHistory	3	MTAG.FamilyHistory:3	0.0141472	0.0832631192038
1604	-	Base	1	0.000616753	0.00236554	0.00174879	-	2280.43	875.156	0.00918003	91283	happiness.baseline	MTAG.FamilyHistory	4	MTAG.FamilyHistory:4	0.0138034	0.0446812379558659
1605	-	Base	1	0.00126727	0.00325506	0.00198779	-	3105.61	830.703	0.000186033	83708	happiness.baseline	MTAG.FamilyHistory	5	MTAG.FamilyHistory:5	0.00810499	0.156356762932465
1606	-	Base	1	0.00172485	0.00303834	0.00131349	-	3862.26	880.428	1.1609e-05	91315	happiness.baseline	MTAG.FamilyHistory	6	MTAG.FamilyHistory:6	0.013897	0.124116715837951
1607	-	Base	1	0.00216133	0.00448165	0.00232032	-	4391.98	894.832	9.32355e-07	91268	happiness.baseline	MTAG.FamilyHistory	7	MTAG.FamilyHistory:7	0.00980932	0.22033433510172
1608	-	Base	1	0.00301856	0.00523697	0.00221841	-	5308.48	915.669	6.91965e-09	91211	happiness.baseline	MTAG.FamilyHistory	8	MTAG.FamilyHistory:8	0.0121675	0.248083829874666
1609	-	Base	1	0.00215711	0.00380245	0.00164533	-	4349.32	884.919	9.00715e-07	91243	happiness.baseline	MTAG.FamilyHistory	9	MTAG.FamilyHistory:9	0.01492	0.144578418230563
1610	-	Base	1	0.00213099	0.00400175	0.00187076	-	4192.25	857.052	1.01472e-06	86865	happiness.baseline	MTAG.FamilyHistory	10	MTAG.FamilyHistory:10	0.0061272	0.347791813552683
1611	-	Base	1	0.00234676	0.00480121	0.00245445	-	3898.5	762.21	3.19415e-07	91279	happiness.baseline	MTAG.All	1	MTAG.All:1	0.0221868	0.105772801846143
1612	-	Base	1	0.00162342	0.00436285	0.00273943	-	3247.07	765.595	2.241e-05	87384	happiness.baseline	MTAG.All	2	MTAG.All:2	0.0137257	0.118275934924995
1613	-	Base	1	0.00270799	0.00549454	0.00278655	-	4191.49	767.647	4.86005e-08	91294	happiness.baseline	MTAG.All	3	MTAG.All:3	0.0235578	0.11495088675513
1614	-	Base	1	0.00208655	0.00383534	0.00174879	-	3593.45	749.208	1.63714e-06	91283	happiness.baseline	MTAG.All	4	MTAG.All:4	0.0299152	0.0697488233406429
1615	-	Base	1	0.00139345	0.00338124	0.00198779	-	2733.93	697.347	8.89096e-05	83708	happiness.baseline	MTAG.All	5	MTAG.All:5	0.0135967	0.102484426368163
1616	-	Base	1	0.00248984	0.00380334	0.00131349	-	3902.11	740.073	1.37024e-07	88600	happiness.baseline	MTAG.All	6	MTAG.All:6	0.0210239	0.118429026013252
1617	-	Base	1	0.00402581	0.00634612	0.00232032	-	5062.96	755.114	2.11313e-11	91268	happiness.baseline	MTAG.All	7	MTAG.All:7	0.0173754	0.231695960956295
1618	-	Base	1	0.00683243	0.00905084	0.00221841	-	6838.64	782.557	2.69356e-18	91211	happiness.baseline	MTAG.All	8	MTAG.All:8	0.0223605	0.305558015250106
1619	-	Base	1	0.00444272	0.00608806	0.00164533	-	5250.54	743.531	1.74329e-12	89136	happiness.baseline	MTAG.All	9	MTAG.All:9	0.0276664	0.160581788740132
1620	-	Base	1	0.0032641	0.00513486	0.00187076	-	4530.21	747.892	1.42871e-09	86865	happiness.baseline	MTAG.All	10	MTAG.All:10	0.0137294	0.237745276559791
1621	-	Base	1	0.00358339	0.00644906	0.00286567	-	-12605.3	1992.31	2.59677e-10	91279	healthhappiness.baseline	Auto-ImpOnly	1	Auto-ImpOnly:1	0.0113913	0.314572524646002
1622	-	Base	1	0.0026409	0.00618568	0.00354478	-	-10336.8	1907.66	6.13355e-08	91307	healthhappiness.baseline	Auto-ImpOnly	2	Auto-ImpOnly:2	0.00707217	0.373421453387008
1623	-	Base	1	0.00498876	0.00876061	0.00377185	-	-14464.2	1949.3	1.25596e-13	91294	healthhappiness.baseline	Auto-ImpOnly	3	Auto-ImpOnly:3	0.0144335	0.345637579242734
1624	-	Base	1	0.00259091	0.00550976	0.00291885	-	-10552.4	1972.8	9.02507e-08	91283	healthhappiness.baseline	Auto-ImpOnly	4	Auto-ImpOnly:4	0.0200036	0.129522186006519
1625	-	Base	1	0.00262426	0.00689325	0.004269	-	-10292.4	1909.39	7.17442e-08	91208	healthhappiness.baseline	Auto-ImpOnly	5	Auto-ImpOnly:5	0.00741382	0.353968669322967
1626	-	Base	1	0.0049839	0.00893715	0.00395325	-	-14295.9	1910.35	7.78714e-14	91315	healthhappiness.baseline	Auto-ImpOnly	6	Auto-ImpOnly:6	0.0159897	0.311694403272106
1627	-	Base	1	0.00392747	0.00939862	0.00547115	-	-12806.3	1931.31	3.4911e-11	91268	healthhappiness.baseline	Auto-ImpOnly	7	Auto-ImpOnly:7	0.00879752	0.446429220962271
1628	-	Base	1	0.00389576	0.0075663	0.00367054	-	-13024.6	1973.49	4.30532e-11	91211	healthhappiness.baseline	Auto-ImpOnly	8	Auto-ImpOnly:8	0.0113294	0.343862870054901
1629	-	Base	1	0.00478968	0.00907403	0.00428435	-	-13932.1	1897.1	2.21903e-13	91243	healthhappiness.baseline	Auto-ImpOnly	9	Auto-ImpOnly:9	0.0137731	0.347756133332365
1630	-	Base	1	0.00349569	0.00859613	0.00510044	-	-11875.5	1892.53	3.62713e-10	91177	healthhappiness.baseline	Auto-ImpOnly	10	Auto-ImpOnly:10	0.00809323	0.43192767288215
1631	-	Base	1	0.00493248	0.00779815	0.00286567	-	-14740.5	1984.43	1.18283e-13	91279	healthhappiness.baseline	Auto-ImpAll	1	Auto-ImpAll:1	0.0162222	0.30405740281836
1632	-	Base	1	0.00330509	0.00684987	0.00354478	-	-11791.3	1944.54	1.37267e-09	91307	healthhappiness.baseline	Auto-ImpAll	2	Auto-ImpAll:2	0.0110602	0.29882732681145
1633	-	Base	1	0.00567311	0.00944496	0.00377185	-	-15768.3	1992.07	2.69938e-15	91294	healthhappiness.baseline	Auto-ImpAll	3	Auto-ImpAll:3	0.0204449	0.277482893044231
1634	-	Base	1	0.00348311	0.00640196	0.00291885	-	-12391	1997.04	5.67796e-10	91283	healthhappiness.baseline	Auto-ImpAll	4	Auto-ImpAll:4	0.0264835	0.131520003020749
1635	-	Base	1	0.00278017	0.00704917	0.004269	-	-10741.4	1935.84	2.94496e-08	91208	healthhappiness.baseline	Auto-ImpAll	5	Auto-ImpAll:5	0.0145977	0.190452605547449
1636	-	Base	1	0.00562327	0.00957651	0.00395325	-	-15423.5	1939.7	2.02045e-15	91315	healthhappiness.baseline	Auto-ImpAll	6	Auto-ImpAll:6	0.0214086	0.262664069579515
1637	-	Base	1	0.00481172	0.0102829	0.00547115	-	-14273.4	1943.87	2.23834e-13	91268	healthhappiness.baseline	Auto-ImpAll	7	Auto-ImpAll:7	0.0134214	0.358511034616359
1638	-	Base	1	0.00485837	0.00852891	0.00367054	-	-14751.7	2000.56	1.77689e-13	91211	healthhappiness.baseline	Auto-ImpAll	8	Auto-ImpAll:8	0.0178197	0.272640392374731
1639	-	Base	1	0.0063973	0.0106816	0.00428435	-	-16280.6	1916.67	2.24473e-17	91243	healthhappiness.baseline	Auto-ImpAll	9	Auto-ImpAll:9	0.0216992	0.29481732045421
1640	-	Base	1	0.00400276	0.0091032	0.00510044	-	-12987.7	1933.74	1.95357e-11	91177	healthhappiness.baseline	Auto-ImpAll	10	Auto-ImpAll:10	0.0139176	0.287604184629534
1641	-	Base	1	0.00377524	0.0066409	0.00286567	-	-10998	1693.37	8.67324e-11	87048	healthhappiness.baseline	Soft-ImpOnly	1	Soft-ImpOnly:1	0.014712	0.256609570418706
1642	-	Base	1	0.00140826	0.00495304	0.00354478	-	-6763.22	1710.3	7.72022e-05	91307	healthhappiness.baseline	Soft-ImpOnly	2	Soft-ImpOnly:2	0.00835932	0.168465856074418
1643	-	Base	1	0.00315172	0.00692357	0.00377185	-	-10436.6	1771.21	3.91859e-09	91294	healthhappiness.baseline	Soft-ImpOnly	3	Soft-ImpOnly:3	0.0131953	0.238851712352125
1644	-	Base	1	0.00217053	0.00508938	0.00291885	-	-8574.3	1751.73	9.982e-07	91283	healthhappiness.baseline	Soft-ImpOnly	4	Soft-ImpOnly:4	0.0185556	0.116974390480502
1645	-	Base	1	0.00223854	0.00650754	0.004269	-	-8512.89	1710.25	6.53622e-07	91208	healthhappiness.baseline	Soft-ImpOnly	5	Soft-ImpOnly:5	0.0125915	0.1777818369535
1646	-	Base	1	0.00283882	0.00679207	0.00395325	-	-9686.09	1716.86	1.72437e-08	91315	healthhappiness.baseline	Soft-ImpOnly	6	Soft-ImpOnly:6	0.0147991	0.191823827124622
1647	-	Base	1	0.00281884	0.00828999	0.00547115	-	-9692.81	1726.4	2.01897e-08	91268	healthhappiness.baseline	Soft-ImpOnly	7	Soft-ImpOnly:7	0.0120474	0.233979115825821
1648	-	Base	1	0.00258238	0.00625292	0.00367054	-	-9500.89	1769.33	8.04284e-08	91211	healthhappiness.baseline	Soft-ImpOnly	8	Soft-ImpOnly:8	0.0172944	0.149318854658155
1649	-	Base	1	0.0043632	0.00864754	0.00428435	-	-11871.8	1694.08	2.56025e-12	91243	healthhappiness.baseline	Soft-ImpOnly	9	Soft-ImpOnly:9	0.0144259	0.302455999279074
1650	-	Base	1	0.00275819	0.00785863	0.00510044	-	-9495.33	1704.18	2.57983e-08	91177	healthhappiness.baseline	Soft-ImpOnly	10	Soft-ImpOnly:10	0.0131877	0.209148676418178
1651	-	Base	1	0.00548055	0.00834622	0.00286567	-	-15143.6	1933.55	5.23717e-15	91279	healthhappiness.baseline	Soft-ImpAll	1	Soft-ImpAll:1	0.0189094	0.289832041207019
1652	-	Base	1	0.00276902	0.0063138	0.00354478	-	-10601.9	1910.67	2.94236e-08	91307	healthhappiness.baseline	Soft-ImpAll	2	Soft-ImpAll:2	0.0114536	0.241759796046658
1653	-	Base	1	0.00438307	0.00815492	0.00377185	-	-13709.4	1971.71	3.77777e-12	91294	healthhappiness.baseline	Soft-ImpAll	3	Soft-ImpAll:3	0.0187658	0.233566914280233
1654	-	Base	1	0.00304389	0.00596274	0.00291885	-	-11347.3	1956.76	6.85441e-09	91283	healthhappiness.baseline	Soft-ImpAll	4	Soft-ImpAll:4	0.0256769	0.11854585249777
1655	-	Base	1	0.00273706	0.00700606	0.004269	-	-10498.2	1906.91	3.76649e-08	91208	healthhappiness.baseline	Soft-ImpAll	5	Soft-ImpAll:5	0.0159356	0.171757574236301
1656	-	Base	1	0.0038709	0.00782415	0.00395325	-	-12606.3	1912.54	4.55414e-11	91315	healthhappiness.baseline	Soft-ImpAll	6	Soft-ImpAll:6	0.0210235	0.184122529550265
1657	-	Base	1	0.00349167	0.00896282	0.00547115	-	-12004.3	1920.43	4.23261e-10	91268	healthhappiness.baseline	Soft-ImpAll	7	Soft-ImpAll:7	0.014561	0.239796030492411
1658	-	Base	1	0.00435398	0.00802452	0.00367054	-	-13694.2	1962.28	3.1482e-12	91211	healthhappiness.baseline	Soft-ImpAll	8	Soft-ImpAll:8	0.0165858	0.262512510701926
1659	-	Base	1	0.00548852	0.00977286	0.00428435	-	-14832	1886.02	4.05684e-15	91243	healthhappiness.baseline	Soft-ImpAll	9	Soft-ImpAll:9	0.0205236	0.267424818258005
1660	-	Base	1	0.00347716	0.00857761	0.00510044	-	-11823.6	1889.28	4.03612e-10	91177	healthhappiness.baseline	Soft-ImpAll	10	Soft-ImpAll:10	0.0157192	0.221204641457581
1661	-	Base	1	0.00296517	0.00583084	0.00286567	-	2405.81	418.143	8.96894e-09	91279	healthhappiness.baseline	LifetimeMDD	1	LifetimeMDD:1	0.00766083	0.387055971741965
1662	-	Base	1	0.000738485	0.00428327	0.00354478	-	1184.62	413.821	0.00420936	91307	healthhappiness.baseline	LifetimeMDD	2	LifetimeMDD:2	0.0043487	0.169817416699243
1663	-	Base	1	0.000898512	0.00467036	0.00377185	-	1327.82	422.524	0.00167909	91294	healthhappiness.baseline	LifetimeMDD	3	LifetimeMDD:3	0.00733339	0.122523416864506
1664	-	Base	1	0.000871631	0.00379048	0.00291885	-	1314.25	423.979	0.00194149	91283	healthhappiness.baseline	LifetimeMDD	4	LifetimeMDD:4	0.0078922	0.110442082055701
1665	-	Base	1	0.00072138	0.00499038	0.004269	-	1138.57	403.251	0.00475895	83708	healthhappiness.baseline	LifetimeMDD	5	LifetimeMDD:5	0.00776604	0.0928890399740408
1666	-	Base	1	0.000794478	0.00474772	0.00395325	-	1234.81	414.155	0.00287433	91315	healthhappiness.baseline	LifetimeMDD	6	LifetimeMDD:6	0.00928203	0.0855931299510991
1667	-	Base	1	0.00071557	0.00618672	0.00547115	-	1185.5	419.529	0.00472486	91268	healthhappiness.baseline	LifetimeMDD	7	LifetimeMDD:7	0.00805612	0.0888231555637205
1668	-	Base	1	0.000954067	0.00462461	0.00367054	-	1384.71	424.6	0.00111271	91211	healthhappiness.baseline	LifetimeMDD	8	LifetimeMDD:8	0.0064324	0.148322088178596
1669	-	Base	1	0.0017197	0.00600404	0.00428435	-	1801.84	410.099	1.12482e-05	91243	healthhappiness.baseline	LifetimeMDD	9	LifetimeMDD:9	0.00983546	0.17484693140941
1670	-	Base	1	0.000765278	0.00586572	0.00510044	-	1204.45	410.803	0.00337533	91177	healthhappiness.baseline	LifetimeMDD	10	LifetimeMDD:10	0.00687512	0.111311220749601
1671	-	Base	1	0.00196018	0.00482585	0.00286567	-	4456.43	953.118	2.96492e-06	91279	healthhappiness.baseline	GPpsy	1	GPpsy:1	0.0128612	0.152410350511616
1672	-	Base	1	0.0015944	0.00513918	0.00354478	-	3857.53	916.707	2.59636e-05	91307	healthhappiness.baseline	GPpsy	2	GPpsy:2	0.0080945	0.196973253443696
1673	-	Base	1	0.0036784	0.00745024	0.00377185	-	6032.34	947.38	1.99957e-10	91294	healthhappiness.baseline	GPpsy	3	GPpsy:3	0.0115608	0.318178672756211
1674	-	Base	1	0.00157933	0.00449818	0.00291885	-	3944.15	944.924	3.01552e-05	91283	healthhappiness.baseline	GPpsy	4	GPpsy:4	0.0219505	0.0719496139040113
1675	-	Base	1	0.00205105	0.00632005	0.004269	-	4370.63	917.408	1.92109e-06	91208	healthhappiness.baseline	GPpsy	5	GPpsy:5	0.0103024	0.199084679298028
1676	-	Base	1	0.00328722	0.00724047	0.00395325	-	5556.58	915.062	1.30152e-09	91315	healthhappiness.baseline	GPpsy	6	GPpsy:6	0.0160539	0.20476145983219
1677	-	Base	1	0.0020475	0.00751865	0.00547115	-	4411.27	922.247	1.74761e-06	91268	healthhappiness.baseline	GPpsy	7	GPpsy:7	0.00888044	0.230562900036485
1678	-	Base	1	0.00189742	0.00556796	0.00367054	-	4375.67	950.972	4.24585e-06	91211	healthhappiness.baseline	GPpsy	8	GPpsy:8	0.0156417	0.121305228971275
1679	-	Base	1	0.00487447	0.00915882	0.00428435	-	6635.43	895.601	1.36509e-13	91243	healthhappiness.baseline	GPpsy	9	GPpsy:9	0.0192771	0.252863241877668
1680	-	Base	1	0.00263784	0.00773828	0.00510044	-	5070.07	930.538	5.18628e-08	91177	healthhappiness.baseline	GPpsy	10	GPpsy:10	0.00727672	0.362503985312064
1681	-	Base	1	0.00747781	0.0103435	0.00286567	-	11623.4	1269.25	6.22718e-20	91279	healthhappiness.baseline	MTAG.Envs	1	MTAG.Envs:1	0.015205	0.491799408089444
1682	-	Base	1	0.00288819	0.00643298	0.00354478	-	7138.61	1259.61	1.4869e-08	91307	healthhappiness.baseline	MTAG.Envs	2	MTAG.Envs:2	0.012583	0.229531113406978
1683	-	Base	1	0.00523068	0.00900253	0.00377185	-	9596.8	1262.92	3.2298e-14	91294	healthhappiness.baseline	MTAG.Envs	3	MTAG.Envs:3	0.0177308	0.295005301509238
1684	-	Base	1	0.00435971	0.00727856	0.00291885	-	8689.76	1251.27	4.00545e-12	91283	healthhappiness.baseline	MTAG.Envs	4	MTAG.Envs:4	0.0179436	0.242967408992621
1685	-	Base	1	0.00242918	0.00669818	0.004269	-	6159	1187.69	2.19031e-07	83708	healthhappiness.baseline	MTAG.Envs	5	MTAG.Envs:5	0.0115326	0.210635936389019
1686	-	Base	1	0.00373168	0.00768493	0.00395325	-	7847.66	1212.69	1.01229e-10	88600	healthhappiness.baseline	MTAG.Envs	6	MTAG.Envs:6	0.0137829	0.270747085156244
1687	-	Base	1	0.00443652	0.00990767	0.00547115	-	8794.45	1247.55	1.9041e-12	91268	healthhappiness.baseline	MTAG.Envs	7	MTAG.Envs:7	0.0147567	0.300644453028116
1688	-	Base	1	0.00552948	0.00920002	0.00367054	-	9992.09	1269.77	3.89903e-15	91211	healthhappiness.baseline	MTAG.Envs	8	MTAG.Envs:8	0.0170436	0.324431458142646
1689	-	Base	1	0.00691121	0.0111956	0.00428435	-	11143.5	1261.85	1.19081e-18	91243	healthhappiness.baseline	MTAG.Envs	9	MTAG.Envs:9	0.0184703	0.374179628917776
1690	-	Base	1	0.00457227	0.00967271	0.00510044	-	8728.93	1215.67	7.3949e-13	91177	healthhappiness.baseline	MTAG.Envs	10	MTAG.Envs:10	0.013524	0.33808562555457
1691	-	Base	1	0.00157579	0.00444146	0.00286567	-	4591.99	1095.58	2.79402e-05	91279	healthhappiness.baseline	MTAG.FamilyHistory	1	MTAG.FamilyHistory:1	0.0121645	0.129540055078302
1692	-	Base	1	0.000718613	0.00426339	0.00354478	-	3003.96	1063.79	0.004754	87384	healthhappiness.baseline	MTAG.FamilyHistory	2	MTAG.FamilyHistory:2	0.00692624	0.103752252304281
1693	-	Base	1	0.00114413	0.00491598	0.00377185	-	3871.27	1091.53	0.000391803	91294	healthhappiness.baseline	MTAG.FamilyHistory	3	MTAG.FamilyHistory:3	0.0141472	0.0808732470029405
1694	-	Base	1	0.000739468	0.00365832	0.00291885	-	3117.75	1092.06	0.00431261	91283	healthhappiness.baseline	MTAG.FamilyHistory	4	MTAG.FamilyHistory:4	0.0138034	0.0535714389208456
1695	-	Base	1	0.000695171	0.00496417	0.004269	-	2893.49	1043.94	0.00558605	83708	healthhappiness.baseline	MTAG.FamilyHistory	5	MTAG.FamilyHistory:5	0.00810499	0.0857707412347208
